#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2025-05-30-15-39-33
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer	source
#types	time	string	addr	port	addr	port	string	string	bool	string	string
1499169223.076809	Cw8x663p2bi718hpac	fe80::266e:96ff:fe4a:377a	8612	ff02::1	8612	bad_UDP_checksum	-	F	zeek	UDP
1499193122.594705	CyyVkm1E0tgEPYyhxh	192.168.10.16	51864	72.247.71.166	443	possible_split_routing	-	F	zeek	-
1499193185.348098	CzMEzy3yJ4QNmnAWO8	192.168.10.15	57296	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499193302.658162	CZOt9SKPjls7anIJg	192.168.10.17	37102	172.217.12.162	443	possible_split_routing	-	F	zeek	-
1499193338.303767	CqPxy56bCuNI7zpid	192.168.10.15	57395	192.82.242.50	443	window_recision	-	F	zeek	-
1499193339.411874	CGNH812LXScPDUSSMl	192.168.10.14	56820	104.25.79.24	80	inflate_failed	-	F	zeek	ZIP
1499193348.527576	C5c6Cm1SvNJxvZIsV6	192.168.10.15	57396	149.174.66.133	443	window_recision	-	F	zeek	-
1499193348.538916	CxlhB42u386jrE0xxg	192.168.10.14	56837	54.192.36.118	80	inflate_failed	-	F	zeek	ZIP
1499193349.433638	Cgbr3D2x1hPH1jYJIk	192.168.10.14	56902	74.119.118.86	80	inflate_failed	-	F	zeek	ZIP
1499193350.327376	CsGESD4uSXTneHVt14	192.168.10.15	57397	149.174.66.133	443	window_recision	-	F	zeek	-
1499193352.604902	CCHFgu1lQ8DePG1FIc	192.168.10.14	56935	69.172.216.56	80	inflate_failed	-	F	zeek	ZIP
1499193355.054821	CVlCXw1ZPiqIBPD7Mk	192.168.10.15	57550	149.174.66.131	443	window_recision	-	F	zeek	-
1499193357.320452	CEFLUN3hDa1eSSfhJk	192.168.10.15	57595	149.174.28.142	443	window_recision	-	F	zeek	-
1499193425.475918	CCjxTq2wpKZoZSRLpg	192.168.10.51	56662	104.24.21.85	80	possible_split_routing	-	F	zeek	-
1499193425.506216	ClIBZXo5zbCYZRkqc	192.168.10.51	46179	216.58.219.234	80	inflate_failed	-	F	zeek	ZIP
1499193425.600520	CTWCJrBMKaNMfUtNj	192.168.10.51	46180	216.58.219.234	80	inflate_failed	-	F	zeek	ZIP
1499193428.120666	CgzHjE4eG3Tj7c4XX7	192.168.10.51	38894	104.24.20.85	80	inflate_failed	-	F	zeek	ZIP
1499193428.146575	CYGznz2VG8aLjgKyZ7	192.168.10.51	38893	104.24.20.85	80	inflate_failed	-	F	zeek	ZIP
1499193646.987659	CH8Bww3BFrviamfL9	192.168.10.5	59523	104.27.131.144	443	possible_split_routing	-	F	zeek	-
1499193656.932690	C2YHjUApflbmbQRV	192.168.10.15	57647	94.31.29.54	80	inflate_failed	-	F	zeek	ZIP
1499193656.958895	C13Gjf2S5GY53j1NIa	192.168.10.15	57652	52.216.228.160	80	possible_split_routing	-	F	zeek	-
1499193656.993306	CD7lWroN97jDmHrTi	192.168.10.15	57634	104.16.153.6	80	inflate_failed	-	F	zeek	ZIP
1499193659.671901	CokPPv37046PdhDmCc	192.168.10.14	57011	74.119.118.74	80	inflate_failed	-	F	zeek	ZIP
1499193660.983911	C6GIeg1vhn4uoMhdm2	192.168.10.15	57684	151.101.208.249	80	inflate_failed	-	F	zeek	ZIP
1499193664.023807	CAmIIz3nEpKtA7RyI5	192.168.10.14	57079	104.25.79.24	80	possible_split_routing	-	F	zeek	-
1499193908.822159	C6nHXKkjaWmzPHVNb	192.168.10.17	37799	192.83.254.182	443	possible_split_routing	-	F	zeek	-
1499193983.548282	CuEtsWdFupRpYGhae	192.168.10.8	56069	136.243.42.249	443	possible_split_routing	-	F	zeek	-
1499193993.050713	CAI48MABkqyQOzdY6	192.168.10.16	49186	115.153.176.133	443	window_recision	-	F	zeek	-
1499194150.412517	CdzRCG4D1P5SSSYIEg	192.168.10.14	57147	178.255.83.1	80	possible_split_routing	-	F	zeek	-
1499194169.887796	CJhl9a2jOcNsXieFO5	192.168.10.8	56114	192.168.10.50	15911	possible_split_routing	-	F	zeek	-
1499194213.490684	C6F0oF23SX6CcBmXZ8	192.168.10.25	63209	202.39.235.195	443	window_recision	-	F	zeek	-
1499194251.127998	CmxhujaLEfezuYQ65	192.168.10.12	58404	104.31.88.62	80	inflate_failed	-	F	zeek	ZIP
1499194354.325285	C5ltXj17Z9hgtKNauk	192.168.10.9	8228	207.200.74.133	443	window_recision	-	F	zeek	-
1499194354.771709	CXOenW1xxIirwYmiZ6	192.168.10.9	8252	162.248.16.24	443	window_recision	-	F	zeek	-
1499194396.063407	CZoeBa2U1XbyCqX8rk	192.168.10.51	40795	184.154.69.154	80	inflate_failed	-	F	zeek	ZIP
1499194396.102505	Cncd6u2VlxD2QSnMMd	192.168.10.51	45091	173.236.52.27	80	inflate_failed	-	F	zeek	ZIP
1499194396.104383	CZzIbp2tivPTipU7i	192.168.10.51	45092	173.236.52.27	80	inflate_failed	-	F	zeek	ZIP
1499194396.112464	CpMSNd44ncA6gA0h08	192.168.10.51	45094	173.236.52.27	80	inflate_failed	-	F	zeek	ZIP
1499194396.251980	CKA1Iw2PdLo8dVPl64	192.168.10.51	38992	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499194396.254552	CBthxz1HKuQrqcpK99	192.168.10.51	38993	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499194396.289542	COae312PvpunEHbfye	192.168.10.51	38994	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499194396.319095	CpUCWe3icBxPwPrKW2	192.168.10.51	38995	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499194397.220421	C2OypX1varr2a4EbIa	192.168.10.51	38996	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499194425.871399	CZiuoF3eRN8s8q0gab	192.168.10.14	57280	172.217.12.200	443	possible_split_routing	-	F	zeek	-
1499194428.210453	Cwwob71SXrIyGHCmld	192.168.10.14	57305	74.119.118.84	443	possible_split_routing	-	F	zeek	-
1499194428.210831	Cwwob71SXrIyGHCmld	192.168.10.14	57305	74.119.118.84	443	window_recision	-	F	zeek	-
1499194428.933712	Cef8xu4Wnb6z1rrw84	192.168.10.14	57314	152.163.66.131	443	window_recision	-	F	zeek	-
1499194433.760770	Caa5821PZgP1r7MTE5	192.168.10.14	57247	68.64.2.192	443	window_recision	-	F	zeek	-
1499194434.518792	CE9JR833I19DJuuwOe	192.168.10.14	57256	68.64.16.192	443	window_recision	-	F	zeek	-
1499194439.700505	CJVWPE3oe9pUtd9wF4	192.168.10.14	57364	152.163.50.3	443	window_recision	-	F	zeek	-
1499194628.857024	CjSWda3EPRj8E6l05a	192.168.10.8	56212	157.240.2.35	443	possible_split_routing	-	F	zeek	-
1499194633.012512	CvqyO12GQoSqdk0Ijd	192.168.10.8	56227	129.146.13.101	443	possible_split_routing	-	F	zeek	-
1499194633.191487	CIDHuC1zMgzXGrifzc	192.168.10.8	56244	151.101.22.2	443	possible_split_routing	-	F	zeek	-
1499194633.216308	Cassh220748svL4SN4	192.168.10.8	56232	54.165.235.75	443	possible_split_routing	-	F	zeek	-
1499194633.216324	CGmkrE4SIFceeVt0tl	192.168.10.8	56230	23.23.251.198	443	possible_split_routing	-	F	zeek	-
1499194633.254011	CpdOUY3IPzSaF0Z6x6	192.168.10.8	56235	129.146.13.101	443	possible_split_routing	-	F	zeek	-
1499194633.463201	Cassh220748svL4SN4	192.168.10.8	56232	54.165.235.75	443	window_recision	-	F	zeek	-
1499194633.516136	CaJDNCP3xj1yYrrA9	192.168.10.8	56246	151.101.22.2	443	possible_split_routing	-	F	zeek	-
1499194696.918035	Cudfv6Lhwr8vkHHbb	192.168.10.14	57482	72.167.239.239	80	possible_split_routing	-	F	zeek	-
1499194698.718970	C3sK4V3RXwhlMSEaN9	192.168.10.14	57502	192.82.242.50	443	window_recision	-	F	zeek	-
1499194738.580128	CxBfF54tKJE85RhpH1	192.168.10.16	38354	172.217.9.234	80	inflate_failed	-	F	zeek	ZIP
1499194738.614539	CvNYoY1MFmXDxJSw74	192.168.10.16	38356	172.217.9.234	80	inflate_failed	-	F	zeek	ZIP
1499194738.830761	CLFwkX2aIp8khXxhs9	192.168.10.16	40500	104.24.21.85	80	inflate_failed	-	F	zeek	ZIP
1499194740.367232	CHLEOUXPJupTotDf8	192.168.10.16	40504	104.24.21.85	80	inflate_failed	-	F	zeek	ZIP
1499194755.314507	CtdyXIoiMfhS5KJOa	192.168.10.9	8392	198.101.167.84	80	inflate_failed	-	F	zeek	ZIP
1499194755.479155	CYD5objHphS3bFsZ5	192.168.10.9	8395	151.101.21.108	80	inflate_failed	-	F	zeek	ZIP
1499194755.483477	CaSnLmBz8M1Bye9Qg	192.168.10.9	8398	72.21.91.125	80	inflate_failed	-	F	zeek	ZIP
1499194755.495614	C30OqnzvRbXnUzoxd	192.168.10.9	8393	216.137.43.138	80	inflate_failed	-	F	zeek	ZIP
1499194755.632762	CEZQIA3WwUbFu2lvId	192.168.10.9	8413	72.21.91.125	80	possible_split_routing	-	F	zeek	-
1499194755.898080	Cl3gLS3WJ4ump9erV6	192.168.10.9	8421	104.16.164.13	80	inflate_failed	-	F	zeek	ZIP
1499194756.312179	CtnjYBjFDpoyMRazk	192.168.10.9	8431	68.67.178.246	80	possible_split_routing	-	F	zeek	-
1499194757.261013	CsILuP3LgKXjoEMo8j	192.168.10.9	8478	72.21.91.29	80	possible_split_routing	-	F	zeek	-
1499194758.156388	CjZf0a4hVLtbFr6Yok	192.168.10.9	8496	54.193.25.132	443	possible_split_routing	-	F	zeek	-
1499194758.543411	CRlSE34HRydJinW9Pd	192.168.10.9	8498	151.101.21.108	80	possible_split_routing	-	F	zeek	-
1499194758.592801	COyGVt37kmhcQKJdJ2	192.168.10.9	8497	151.101.21.108	80	inflate_failed	-	F	zeek	ZIP
1499194953.264274	CKO3jf4IIe9zOnTf4e	192.168.10.15	58031	64.30.230.20	80	inflate_failed	-	F	zeek	ZIP
1499194953.339984	CooWIb2gFAFYFWM8Tf	192.168.10.15	58033	23.36.33.160	80	inflate_failed	-	F	zeek	ZIP
1499194953.699220	CcgkQ1ui45lMLrw6l	192.168.10.15	58037	23.15.4.16	80	inflate_failed	-	F	zeek	ZIP
1499194953.762390	CnFiOE3YAzGM8YD0r4	192.168.10.15	58038	23.15.4.16	80	inflate_failed	-	F	zeek	ZIP
1499194954.600740	CKO3jf4IIe9zOnTf4e	192.168.10.15	58031	64.30.230.20	80	window_recision	-	F	zeek	-
1499194954.853159	C59Mf929Jm0Vdlue4f	192.168.10.15	58073	216.137.43.94	80	inflate_failed	-	F	zeek	ZIP
1499194955.182340	CEc8tI2gMV7K6d4JL7	192.168.10.15	58056	216.239.120.246	80	window_recision	-	F	zeek	-
1499194955.241390	CcAkeU3ihzecyLAfkb	192.168.10.15	58081	93.184.216.180	80	inflate_failed	-	F	zeek	ZIP
1499194956.282547	CyVIBa5SuVCS9mggi	192.168.10.15	58086	52.84.145.207	80	inflate_failed	-	F	zeek	ZIP
1499194956.766321	CHi7Ff4SNZguGfFfJ	192.168.10.15	58104	104.88.70.158	80	inflate_failed	-	F	zeek	ZIP
1499194956.934843	CtJ5Gb2dD5xTczP1t6	192.168.10.15	58092	152.163.13.79	80	window_recision	-	F	zeek	-
1499194957.602989	CdKWTD3BJsk9qGq56f	192.168.10.15	58129	104.199.123.9	80	possible_split_routing	-	F	zeek	-
1499194962.830960	CO7oOA2YsopELPXVk4	192.168.10.15	58023	64.30.230.20	443	window_recision	-	F	zeek	-
1499194965.276987	CktCimuGQDeOs6kRl	192.168.10.15	58063	64.30.230.20	80	window_recision	-	F	zeek	-
1499195087.173046	Cdac6XQasdEnjNPN6	192.168.10.9	8540	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499195177.085171	C99FV32U5HXFLz4LXa	192.168.10.9	8711	192.82.242.21	443	window_recision	-	F	zeek	-
1499195177.172496	CJ9nZf1RFA4GzpgqO1	192.168.10.9	8742	192.82.242.21	443	possible_split_routing	-	F	zeek	-
1499195177.172984	CJ9nZf1RFA4GzpgqO1	192.168.10.9	8742	192.82.242.21	443	window_recision	-	F	zeek	-
1499195177.255142	CUVrM02umogKklMiog	192.168.10.9	8741	192.82.242.21	443	window_recision	-	F	zeek	-
1499195187.131182	C8yPoFTnoSFqFOhj5	192.168.10.9	8723	152.163.56.2	443	window_recision	-	F	zeek	-
1499195187.201625	CfVFSl3A0Re0WKaNNf	192.168.10.9	8702	195.93.42.2	443	window_recision	-	F	zeek	-
1499195187.357409	CN9dQK29LZ2fXub7za	192.168.10.9	8709	195.93.42.12	443	window_recision	-	F	zeek	-
1499195223.195408	CD0rrA4E5Lygj1eDb2	192.168.10.15	58212	195.248.250.109	80	inflate_failed	-	F	zeek	ZIP
1499195223.366486	CGzOVL1u47xTEaGeak	192.168.10.15	58214	151.101.0.175	80	inflate_failed	-	F	zeek	ZIP
1499195223.630768	Cqx7at3GCny3pJRdY3	192.168.10.15	58234	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499195223.634635	CfO6dSeOxO33RGppe	192.168.10.15	58231	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499195223.635144	CSwY8639GF4HYxDEXk	192.168.10.15	58230	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499195223.660541	CkJi0S37NprD2hVgc4	192.168.10.15	58229	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499195224.312848	CD2QRm4xO2NMERx2Eh	192.168.10.15	58248	68.67.180.44	80	inflate_failed	-	F	zeek	ZIP
1499195224.871917	C1eAbT2h4rstW7Cfdc	192.168.10.15	58263	208.111.171.216	80	inflate_failed	-	F	zeek	ZIP
1499195224.888357	CDh8pS3SZM9anSBwY5	192.168.10.15	58265	208.111.171.216	80	inflate_failed	-	F	zeek	ZIP
1499195224.897209	CA5G9g4l0PJj4XDwij	192.168.10.15	58266	208.111.171.216	80	inflate_failed	-	F	zeek	ZIP
1499195224.936763	Cdnok2Nat8O2mpsW1	192.168.10.8	56306	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499195225.831868	CECjR22XZawoUVVKue	192.168.10.15	58278	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499195225.834600	C83QdF3ALXWsbjlach	192.168.10.15	58279	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499195228.418344	CMkMA9YjiENPlAO9c	192.168.10.15	58218	151.101.1.108	80	inflate_failed	-	F	zeek	ZIP
1499195231.635812	CshPo51hhdY9tAYOQd	192.168.10.15	58377	89.163.159.108	80	inflate_failed	-	F	zeek	ZIP
1499195342.386412	Ctc8DbxyjzNcOkQR5	192.168.10.12	51834	149.174.66.134	443	window_recision	-	F	zeek	-
1499195342.849994	CKXhBG21IDshwRPzqb	192.168.10.12	53296	207.200.74.133	443	window_recision	-	F	zeek	-
1499195398.791343	CyX3Uc3ysZd1E8jRSf	192.168.10.9	8892	192.82.242.21	443	window_recision	-	F	zeek	-
1499195405.559869	CGutRJ2RIKaxgM2A08	192.168.10.14	57564	192.168.10.3	135	possible_split_routing	-	F	zeek	-
1499195405.677166	C8B0G9QTjJO7eBPnb	192.168.10.14	57566	192.168.10.3	49671	netlogon_dce_rpc_auth_type	68	F	zeek	DCE_RPC
1499195408.202356	CWwJpb1qrfEMJsCTvj	192.168.10.9	8878	152.163.56.2	443	window_recision	-	F	zeek	-
1499195408.374422	CazfT23hdslV19ZRL8	192.168.10.9	8867	195.93.42.12	443	window_recision	-	F	zeek	-
1499195439.747345	CxgC2E3uc3Xc3y7E75	192.168.10.17	55061	192.0.77.32	443	possible_split_routing	-	F	zeek	-
1499195566.712613	CnaPLp3ljcgJSs5b3d	192.168.10.12	57604	151.101.0.84	443	possible_split_routing	-	F	zeek	-
1499195590.102736	CnSWqq1AQAawyhpl68	192.168.10.15	58443	195.248.250.109	80	inflate_failed	-	F	zeek	ZIP
1499195590.353942	CcuIr23yHbd6MbJEc8	192.168.10.15	58449	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499195590.356446	Cc4yMH1rvUDdBXGxqe	192.168.10.15	58450	184.29.128.170	80	inflate_failed	-	F	zeek	ZIP
1499195593.666664	CTId2e2RYmUbnVd2B5	192.168.10.15	58507	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499195597.306855	CBYw0e1fcEEezGN7ub	192.168.10.15	58542	54.243.255.176	80	inflate_failed	-	F	zeek	ZIP
1499195597.930493	CVvQMEenMBDrg70Y	192.168.10.8	56323	172.217.10.72	443	possible_split_routing	-	F	zeek	-
1499195598.122638	CSfwpF42c1kE0QP2H1	192.168.10.15	58554	82.199.68.72	443	possible_split_routing	-	F	zeek	-
1499195598.186932	CsfMMm4mVu47uAzbgg	192.168.10.15	58546	195.248.250.109	80	inflate_failed	-	F	zeek	ZIP
1499195599.354812	CeYZD1d34M490gda	192.168.10.15	58568	89.163.159.106	80	inflate_failed	-	F	zeek	ZIP
1499195610.435532	CAXLwA4faiWzZ1rwh	192.168.10.14	57586	151.101.1.108	80	inflate_failed	-	F	zeek	ZIP
1499195610.710283	CMOXJbGtDMMKh4tk2	192.168.10.14	57583	195.88.55.16	80	inflate_failed	-	F	zeek	ZIP
1499195610.960089	CQ1CgsuoxZmRY0Cac	192.168.10.14	57593	195.88.54.95	80	inflate_failed	-	F	zeek	ZIP
1499195610.961233	CQMBBQ2fK03Kzkoyt8	192.168.10.14	57592	195.88.54.95	80	inflate_failed	-	F	zeek	ZIP
1499195611.130936	CEm1h51UzqHsHZztNb	192.168.10.14	57594	195.88.54.95	80	inflate_failed	-	F	zeek	ZIP
1499195613.075880	CZEAlG3rWX4LLJ0koc	192.168.10.14	57605	68.67.178.132	80	inflate_failed	-	F	zeek	ZIP
1499195613.604293	CeH1KQ2UNRKVqbX1G5	192.168.10.14	57613	195.88.54.95	80	inflate_failed	-	F	zeek	ZIP
1499195615.482020	CY88azEV9ZewrIA13	192.168.10.14	61772	23.36.33.116	80	inflate_failed	-	F	zeek	ZIP
1499195651.080040	Ch6RTV32HIpD8o1g1b	192.168.10.25	63282	184.154.69.154	80	inflate_failed	-	F	zeek	ZIP
1499195651.840848	CFRlZSCOB5ly3EC2h	192.168.10.25	63286	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499195651.848932	CgDWci1eUpRqh95FJa	192.168.10.25	63289	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499195651.855915	CGLyPkXUfTb3jDY0e	192.168.10.25	63288	96.127.174.18	80	inflate_failed	-	F	zeek	ZIP
1499195686.149341	CUxI5k1aMCealNk1nk	192.168.10.16	56698	205.234.175.175	80	inflate_failed	-	F	zeek	ZIP
1499195686.661504	ChD9sq2fFXKY2KBnDg	192.168.10.16	39672	212.71.236.106	80	inflate_failed	-	F	zeek	ZIP
1499195790.607985	C5LF0V2PmvK1W7w5N5	192.168.10.8	56351	192.168.10.50	42936	possible_split_routing	-	F	zeek	-
1499195863.490513	CzDxhG3gg19yCMy4i	192.168.10.15	58583	104.20.104.11	80	inflate_failed	-	F	zeek	ZIP
1499195868.808752	CXEiN638hR9GfMIK4a	192.168.10.15	58653	54.192.37.53	80	inflate_failed	-	F	zeek	ZIP
1499195871.497741	CeppG32YXTqvESnJTa	192.168.10.51	41671	38.69.238.9	80	possible_split_routing	-	F	zeek	-
1499195871.592407	CVGl6B2CrYxQfjizF3	192.168.10.15	58699	23.194.140.15	80	inflate_failed	-	F	zeek	ZIP
1499195923.303467	CmxUjrY8FiwBKu5rj	192.168.10.8	56368	23.194.140.201	80	inflate_failed	-	F	zeek	ZIP
1499195923.357464	Ca7eKc2QRf0fcCBLxk	192.168.10.8	56372	23.194.140.201	80	inflate_failed	-	F	zeek	ZIP
1499195923.469922	C1w8tv2f4ZXojTWU95	192.168.10.8	56375	165.254.40.144	80	inflate_failed	-	F	zeek	ZIP
1499195923.500120	CosokG2pftbbXibJG5	192.168.10.8	56369	23.194.140.201	80	inflate_failed	-	F	zeek	ZIP
1499195923.596253	C9RNvo1OuWmGaoi3t5	192.168.10.8	56379	172.217.3.104	80	inflate_failed	-	F	zeek	ZIP
1499195924.438101	C7oQs81Y8liW4KpVqj	192.168.10.8	56399	151.101.208.249	80	inflate_failed	-	F	zeek	ZIP
1499195925.391252	Cg13Wi2JaxKqecmgd6	192.168.10.8	56419	104.16.124.228	80	inflate_failed	-	F	zeek	ZIP
1499195926.671752	Clia5j4lJLlYZ2xBbg	192.168.10.8	56439	209.48.71.138	80	inflate_failed	-	F	zeek	ZIP
1499195958.807598	CWTeCc20ZdMwBKuUN	192.168.10.15	58749	195.248.250.109	80	inflate_failed	-	F	zeek	ZIP
1499195958.997415	CdQjzm1ErgcAZjbFBb	192.168.10.15	58754	23.194.110.11	80	inflate_failed	-	F	zeek	ZIP
1499195958.998316	CYarKs2q3syjCJn1h9	192.168.10.15	58757	23.194.110.11	80	inflate_failed	-	F	zeek	ZIP
1499195960.489013	Ci1U1F426tCooM8dtc	192.168.10.15	58790	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499195960.510484	CyArLj2h2ubzeYwtQ1	192.168.10.15	58793	69.172.216.55	80	inflate_failed	-	F	zeek	ZIP
1499196026.482371	CNpjo24U8Dg1e62wa4	192.168.10.12	39162	172.217.11.1	443	possible_split_routing	-	F	zeek	-
1499196030.871743	CoENba4N6lilwnELAb	192.168.10.12	54802	107.178.242.85	443	possible_split_routing	-	F	zeek	-
1499196056.024323	CWJn0f4Mx6Wu9NA9Wf	192.168.10.25	63303	8.247.90.237	80	inflate_failed	-	F	zeek	ZIP
1499196056.274293	CqRiJB1G8vI77ZkHdf	192.168.10.25	63307	8.12.192.253	80	inflate_failed	-	F	zeek	ZIP
1499196056.275694	CAbOSU2ccwRNwUnIQg	192.168.10.25	63305	8.12.192.253	80	inflate_failed	-	F	zeek	ZIP
1499196056.300643	Czmjyf3hXAEoNvw4Mk	192.168.10.25	63309	172.217.10.234	80	inflate_failed	-	F	zeek	ZIP
1499196056.471488	CIEyCd32deul1yFQG8	192.168.10.25	63316	104.84.149.220	80	inflate_failed	-	F	zeek	ZIP
1499196056.486738	C2Y34mWygcci2GMT3	192.168.10.25	63313	23.194.141.229	80	inflate_failed	-	F	zeek	ZIP
1499196093.342717	CJkREk4ekH1McFkmub	192.168.10.9	9043	162.248.16.28	80	window_recision	-	F	zeek	-
1499196225.139444	CCwweL2VZ9oNTkCE7g	192.168.10.16	43978	210.61.56.24	80	window_recision	-	F	zeek	-
1499196225.333398	CLykzJ1EdvIfveAX8k	192.168.10.16	43970	210.61.56.24	80	window_recision	-	F	zeek	-
1499196225.367473	CKfxgZ1unefM9GZaF	192.168.10.16	43972	210.61.56.24	80	window_recision	-	F	zeek	-
1499196225.741831	CL1hsR2OGLZ2vLIm16	192.168.10.16	43974	210.61.56.24	80	window_recision	-	F	zeek	-
1499196226.884548	CLFkoR2FREbl2i8NQf	192.168.10.16	43976	210.61.56.24	80	window_recision	-	F	zeek	-
1499196234.995777	CnHXrk3GmSaEzVcnp6	192.168.10.16	44162	210.61.56.31	80	window_recision	-	F	zeek	-
1499196246.589550	CKohbB1NqUCeatUFH7	192.168.10.8	56519	95.163.95.169	443	possible_split_routing	-	F	zeek	-
1499196247.856213	Ctpvy7ZXK9xkWyBnc	192.168.10.8	56553	192.240.115.54	443	possible_split_routing	-	F	zeek	-
1499196250.143361	C8BRcVHuGHorJtR8h	192.168.10.8	56574	95.163.95.169	443	possible_split_routing	-	F	zeek	-
1499196251.537842	CEmtqk2dwUEYqxrp1j	192.168.10.8	56628	23.60.139.27	80	possible_split_routing	-	F	zeek	-
1499196253.936298	CZHAMM2usuE1DoxIxc	192.168.10.8	56684	109.248.237.34	443	possible_split_routing	-	F	zeek	-
1499196256.886377	CQDank2P6RJti3A2af	192.168.10.8	56749	144.76.156.121	443	possible_split_routing	-	F	zeek	-
1499196257.884560	CC0lKR6mgp0ks36ng	192.168.10.8	56775	68.67.178.132	443	possible_split_routing	-	F	zeek	-
1499196258.318144	CayQmE4jb6Ji8dSMj	192.168.10.8	56764	185.44.142.4	443	window_recision	-	F	zeek	-
1499196260.247148	CgDqkq1rWtJuqgmY0d	192.168.10.8	56798	88.212.240.204	443	possible_split_routing	-	F	zeek	-
1499196260.448491	CJk2Ip1xEWGVdPFuu1	192.168.10.8	56808	148.251.237.106	443	possible_split_routing	-	F	zeek	-
1499196261.184523	C7TZiT2jTK3C2XEeO8	192.168.10.8	56813	178.255.83.1	80	possible_split_routing	-	F	zeek	-
1499196262.852656	ClqgTI3gxZf9TBgQ39	192.168.10.8	56843	192.96.201.97	443	possible_split_routing	-	F	zeek	-
1499196262.853270	ClqgTI3gxZf9TBgQ39	192.168.10.8	56843	192.96.201.97	443	window_recision	-	F	zeek	-
1499196297.622115	CHAnbd23hADnNhMAX2	192.168.10.9	9080	209.58.162.55	443	possible_split_routing	-	F	zeek	-
1499196297.981472	CHBln03jgnASfQ9AUj	192.168.10.9	9090	23.208.26.242	443	possible_split_routing	-	F	zeek	-
1499196303.174144	CFNVbp37lqezNVGBXe	192.168.10.9	9191	23.60.139.27	80	possible_split_routing	-	F	zeek	-
1499196305.218103	CVlTBi4zKFazvN0bkj	192.168.10.15	59001	151.101.1.132	80	inflate_failed	-	F	zeek	ZIP
1499196305.348601	Cbynbv3mqFj2pZFAni	192.168.10.15	59004	151.101.0.188	80	inflate_failed	-	F	zeek	ZIP
1499196305.350621	CtBX0x3Dx2HKDSdNjf	192.168.10.15	59006	151.101.0.188	80	inflate_failed	-	F	zeek	ZIP
1499196305.375084	CTULTX3ubE6DjGVFcb	192.168.10.15	59003	104.97.73.5	80	inflate_failed	-	F	zeek	ZIP
1499196305.499792	CkJLG03CNmTapvZS0d	192.168.10.15	59002	151.101.1.198	80	inflate_failed	-	F	zeek	ZIP
1499196306.715371	CcM3eC2l1AQG4gp46j	192.168.10.15	59035	172.217.12.168	80	inflate_failed	-	F	zeek	ZIP
1499196309.516579	C4IiQq3JjttQK12Yg	192.168.10.15	59045	216.137.43.94	80	inflate_failed	-	F	zeek	ZIP
1499196309.577784	CAWuZB3Vul8F6wnRJ2	192.168.10.15	59054	23.111.9.213	80	inflate_failed	-	F	zeek	ZIP
1499196310.424801	C16EvB1ic1cuCt3hBd	192.168.10.15	59089	172.217.10.74	80	inflate_failed	-	F	zeek	ZIP
1499196311.212129	CgmAc02ruMNlk2MrO7	192.168.10.9	9252	192.82.242.50	443	window_recision	-	F	zeek	-
1499196333.165615	CpKjzjCXhnfb3oPD2	192.168.10.9	9602	8.41.222.134	443	possible_split_routing	-	F	zeek	-
1499196334.020219	CpKjzjCXhnfb3oPD2	192.168.10.9	9602	8.41.222.134	443	window_recision	-	F	zeek	-
1499196351.359386	Cxz5L9XypuwzrFd37	192.168.10.9	9148	173.241.254.212	443	data_after_reset	-	F	zeek	TCP
1499196358.189861	CU31VF48kTbUrHUkbi	192.168.10.9	9913	68.67.180.44	443	possible_split_routing	-	F	zeek	-
1499196358.651091	CU31VF48kTbUrHUkbi	192.168.10.9	9913	68.67.180.44	443	window_recision	-	F	zeek	-
1499196358.845210	C3EtSA2Gz0yZTwMmMf	192.168.10.9	9963	151.101.128.166	443	possible_split_routing	-	F	zeek	-
1499196358.878755	C2p6mh3OA7lQ6FAbjd	192.168.10.9	9952	54.86.16.198	443	possible_split_routing	-	F	zeek	-
1499196366.947811	C4jLzp29CC7m04Hpta	192.168.10.9	10221	8.41.222.134	443	possible_split_routing	-	F	zeek	-
